arm,cell_type,dimension,rating,unethical
informed,truthy_falsehood,GIST truth,4.8,1.6
informed,truthy_falsehood,VERBATIM truth,2.2,1.6
informed,truthy_falsehood,GIST truth,5.6,2.6
informed,truthy_falsehood,VERBATIM truth,3.0,2.6
informed,blatant_falsehood,GIST truth,1.0,7.0
informed,blatant_falsehood,VERBATIM truth,1.0,7.0
informed,blatant_falsehood,GIST truth,1.0,7.0
informed,blatant_falsehood,VERBATIM truth,1.0,7.0
informed,blatant_falsehood,GIST truth,1.0,6.7
informed,blatant_falsehood,VERBATIM truth,1.0,6.7
informed,fully_true,GIST truth,7.0,1.0
informed,fully_true,VERBATIM truth,7.0,1.0
informed,fully_true,GIST truth,7.0,1.0
informed,fully_true,VERBATIM truth,7.0,1.0
informed,fully_true,GIST truth,7.0,1.0
informed,fully_true,VERBATIM truth,6.2,1.0
informed,palter,GIST truth,3.1,2.6
informed,palter,VERBATIM truth,6.3,2.6
informed,palter,GIST truth,3.0,2.8
informed,palter,VERBATIM truth,5.4,2.8
informed,palter,GIST truth,2.0,5.0
informed,palter,VERBATIM truth,5.4,5.0
informed,truthy_falsehood,GIST truth,5.4,1.0
informed,truthy_falsehood,VERBATIM truth,2.0,1.0
informed,truthy_falsehood,GIST truth,5.4,1.1
informed,truthy_falsehood,VERBATIM truth,2.1,1.1
informed,truthy_falsehood,GIST truth,5.4,2.7
informed,truthy_falsehood,VERBATIM truth,2.0,2.7
informed,blatant_falsehood,GIST truth,1.0,6.0
informed,blatant_falsehood,VERBATIM truth,1.0,6.0
informed,blatant_falsehood,GIST truth,1.0,5.6
informed,blatant_falsehood,VERBATIM truth,1.0,5.6
informed,blatant_falsehood,GIST truth,1.0,6.0
informed,blatant_falsehood,VERBATIM truth,1.0,6.0
informed,fully_true,GIST truth,7.0,1.0
informed,fully_true,VERBATIM truth,7.0,1.0
informed,fully_true,GIST truth,7.0,1.0
informed,fully_true,VERBATIM truth,7.0,1.0
informed,fully_true,GIST truth,7.0,1.0
informed,fully_true,VERBATIM truth,7.0,1.0
informed,palter,GIST truth,2.5,4.5
informed,palter,VERBATIM truth,7.0,4.5
informed,palter,GIST truth,3.3,3.6
informed,palter,VERBATIM truth,6.0,3.6
informed,palter,GIST truth,2.1,5.3
informed,palter,VERBATIM truth,6.0,5.3
informed,truthy_falsehood,GIST truth,7.0,1.0
informed,truthy_falsehood,VERBATIM truth,2.7,1.0
informed,truthy_falsehood,GIST truth,7.0,1.9
informed,truthy_falsehood,VERBATIM truth,2.6,1.9
informed,truthy_falsehood,GIST truth,6.0,4.0
informed,truthy_falsehood,VERBATIM truth,1.8,4.0
informed,blatant_falsehood,GIST truth,1.0,6.4
informed,blatant_falsehood,VERBATIM truth,1.0,6.4
informed,blatant_falsehood,GIST truth,1.0,6.0
informed,blatant_falsehood,VERBATIM truth,1.0,6.0
informed,blatant_falsehood,GIST truth,1.0,6.0
informed,blatant_falsehood,VERBATIM truth,1.0,6.0
informed,fully_true,GIST truth,7.0,1.0
informed,fully_true,VERBATIM truth,7.0,1.0
informed,fully_true,GIST truth,7.0,1.0
informed,fully_true,VERBATIM truth,7.0,1.0
informed,fully_true,GIST truth,7.0,1.0
informed,fully_true,VERBATIM truth,7.0,1.0
informed,palter,GIST truth,2.6,5.3
informed,palter,VERBATIM truth,3.3,5.3
informed,palter,GIST truth,2.0,5.6
informed,palter,VERBATIM truth,4.2,5.6
informed,palter,GIST truth,2.0,5.3
informed,palter,VERBATIM truth,3.3,5.3
informed,truthy_falsehood,GIST truth,1.4,1.2
informed,truthy_falsehood,VERBATIM truth,1.0,1.2
informed,truthy_falsehood,GIST truth,4.4,2.4
informed,truthy_falsehood,VERBATIM truth,1.1,2.4
informed,truthy_falsehood,GIST truth,4.3,3.0
informed,truthy_falsehood,VERBATIM truth,1.0,3.0
informed,blatant_falsehood,GIST truth,1.0,7.0
informed,blatant_falsehood,VERBATIM truth,1.0,7.0
informed,blatant_falsehood,GIST truth,1.0,7.0
informed,blatant_falsehood,VERBATIM truth,1.0,7.0
informed,blatant_falsehood,GIST truth,1.0,6.0
informed,blatant_falsehood,VERBATIM truth,1.0,6.0
informed,fully_true,GIST truth,7.0,1.0
informed,fully_true,VERBATIM truth,7.0,1.0
informed,fully_true,GIST truth,7.0,1.0
informed,fully_true,VERBATIM truth,7.0,1.0
informed,fully_true,GIST truth,7.0,1.0
informed,fully_true,VERBATIM truth,7.0,1.0
informed,palter,GIST truth,2.7,4.5
informed,palter,VERBATIM truth,7.0,4.5
informed,palter,GIST truth,3.5,2.6
informed,palter,VERBATIM truth,7.0,2.6
informed,palter,GIST truth,2.0,5.0
informed,palter,VERBATIM truth,6.0,5.0
informed,truthy_falsehood,GIST truth,2.2,1.3
informed,truthy_falsehood,VERBATIM truth,1.8,1.3
informed,truthy_falsehood,GIST truth,4.4,3.2
informed,truthy_falsehood,VERBATIM truth,1.2,3.2
informed,truthy_falsehood,GIST truth,4.5,3.0
informed,truthy_falsehood,VERBATIM truth,1.3,3.0
informed,blatant_falsehood,GIST truth,1.0,6.8
informed,blatant_falsehood,VERBATIM truth,1.0,6.8
informed,blatant_falsehood,GIST truth,1.0,6.0
informed,blatant_falsehood,VERBATIM truth,1.0,6.0
informed,blatant_falsehood,GIST truth,1.0,6.0
informed,blatant_falsehood,VERBATIM truth,1.0,6.0
informed,fully_true,GIST truth,7.0,1.0
informed,fully_true,VERBATIM truth,7.0,1.0
informed,fully_true,GIST truth,7.0,1.0
informed,fully_true,VERBATIM truth,7.0,1.0
informed,fully_true,GIST truth,7.0,1.0
informed,fully_true,VERBATIM truth,7.0,1.0
informed,palter,GIST truth,1.0,5.6
informed,palter,VERBATIM truth,2.8,5.6
informed,palter,GIST truth,1.0,5.0
informed,palter,VERBATIM truth,2.2,5.0
informed,palter,GIST truth,2.0,5.0
informed,palter,VERBATIM truth,4.8,5.0
informed,truthy_falsehood,GIST truth,3.1,1.5
informed,truthy_falsehood,VERBATIM truth,2.0,1.5
informed,truthy_falsehood,GIST truth,5.1,2.1
informed,truthy_falsehood,VERBATIM truth,2.0,2.1
informed,truthy_falsehood,GIST truth,6.0,2.3
informed,truthy_falsehood,VERBATIM truth,3.6,2.3
informed,blatant_falsehood,GIST truth,1.0,6.7
informed,blatant_falsehood,VERBATIM truth,1.0,6.7
informed,blatant_falsehood,GIST truth,1.0,6.0
informed,blatant_falsehood,VERBATIM truth,1.0,6.0
informed,blatant_falsehood,GIST truth,1.0,6.0
informed,blatant_falsehood,VERBATIM truth,1.0,6.0
